"name","dime_cid","cf_score","state","judge_type"
"Carolyn E. Demarest",52837949369,-0.71267185421221,"NY",""
"David Demarest",2837949365,NA,"NY",""
"Michael J. DeMarko",2813930165,0.632680722536685,"FL",""
"Joseph A. Demaro",2837950132,0.303977937822876,"NY",""
"Mitchell D. Dembin",5201517709,-1.4447822462628,"CA",""
"Wendy Demchick-Alloy",53616205149,0.53194943313002,"PA",""
"Matthew J. D'Emic",30567021730,0.265626175196856,"NY",""
"George J. Demis",3785726383,-0.561990709774049,"OH",""
"Alford J. Dempsey, Jr.",2816934591,-1.25013988849239,"GA",""
" Terence M. Dempsey",2816933677,1.15999041746747,"MN",""
"Paul Denenfeld",5201517683,-0.952425340314164,"MI",""
"Teresa Carr Deni",53141079390,-0.341712320573615,"PA",""
"David L. Denkin",3785723698,0.690197474434646,"FL",""
"Morton Denlow",3785723619,-0.90422674033149,"IL",""
"Jodi Dennis",52834939193,0.247665483917247,"AR",""
"Maria Espinosa Dennis",80041757245,NA,"FL",""
"R. Markley Dennis, Jr.",2802929588,-0.616562426454131,"SC",""
"John L. Angelotta",3201119355,0.646041334393,"OH",""
"Daniel D. Angiolillo",3730279553,0.610296694635558,"NY",""
"Stephen W. Angle",3268150445,-0.794507424173017,"MO",""
"Mark Ralph Denton",3272159579,-0.602210485736163,"NV",""
"Mike Edward Denton",3012008510,-0.916452048943885,"TX",""
"N. Edward Denton",4647046593,1.17615377005645,"NV",""
"Steven R. Denton",30918723608,-0.262351999656062,"CA",""
" William T. Denton",3272159242,1.0467791135189,"TN",""
"James E. Denvir (BV)",4118334513,-1.55617511362697,"CO",""
"James R. DePiazza",3748290405,1.75955203372564,"TX",""
"George M. DePolo",3995189654,0.620339460119799,"VA",""
"J. Russell Derr",2382696217,0.908763475912297,"NE",""
"Sara B. Derr",52382696124,-1.19185414679351,"WA",""
" Glenn H. Derryberry",4130337704,-1.11687850571709,"OH",""
"Vincent DeSantis (BV)",5834709158,-1.28417143035177,"NY",""
"Tara M. Desautels",53183119750,-0.681034327814069,"CA",""
"Stephen M. Desens",3759347039,-0.0729848505845354,"AZ",""
"Nikki T. DeShazo",52865948003,1.24462593612452,"TX",""
"John A. DesJardins",2471752542,0.736163640551345,"WI",""
"Paul D. Desjardins",2949991492,-0.927928490733008,"NH",""
"Brenda Constance Desmond",53151123693,-1.12185312858478,"MT",""
"Matthew I. Destry (AV)",3785714610,0.736323588335065,"FL",""
"James R. Detamore",3818434459,0.33900021322253,"IN",""
"Jennifer R.S. Detjen",53085034578,0.251132785392804,"CA",""
"Andrew N. deTreville",3785713706,-1.43493530872246,"VT",""
"Marilyn J. Dettmer (BV)",52458761019,1.09755704375924,"IA",""
"Michael D. DeVane",3302173653,0.256807820022523,"GA",""
"Francis M. Devaney",3246154275,-0.0972949829948866,"CA",""
"Joseph Francis DeVanon",3302173581,0.312544051460137,"CA",""
" Clinton E. Deveaux",27455168068,-1.53601081172937,"GA",""
"J. E. DeVilbiss",3343168137,-1.38430270522481,"CO",""
"Eugene P. Devine, Jr.",3759330672,-0.749841839833385,"NY",""
"James J. Devine",2561809847,-0.825131244950272,"CT",""
"Michael F. Devine",2561809520,-0.860267192003522,"VA",""
"John Anthony Devita, II",3372172346,-0.713628055297664,"CO",""
"Diane Y. Devlin",52772916289,NA,"NY",""
"Robert F. Devoy",3759345982,-1.02940837970785,"MO",""
"John R. DeVries (BV)",3150093199,0.854612837606134,"MI",""
"John L. Dewane",29386451487,-1.38744287944742,"WI",""
"Edward A. DeWaters, Jr.",3759330628,-0.0289173039630627,"MD",""
"James DeWeese",3153117588,-0.548629822836667,"OH",""
"R. Patrick DeWine",3302190272,0.93267223691189,"OH",""
"Donald J. DeYoung",3097063034,1.37344529608196,"MI",""
"Carol Jean Dezso",53748293574,-0.678339738918518,"OH",""
"Arthur M. Diamond",30567018224,-0.413488807886749,"NY",""
"Marilyn Diamond",76491691390,-1.20006842604012,"NY",""
"Marylin G. Diamond",52452762284,0.606596264909208,"NY",""
"Michael N. Annis",3246173402,1.21811981156033,"GA",""
"Deborah B. Ansbro",53493211245,1.04623485039548,"FL",""
"Reemberto Diaz",2620836658,0.701211540460067,"FL",""
"Rudolph A. Diaz",30223947724,-0.483955127824475,"CA",""
"Samuel Diaz, Jr.",30223947723,0.146529397753528,"CA",""
"Robert M. DiBella",3210134881,NA,"NY",""
"C. G. Dibrell, III",3127072358,0.250764102982386,"TX",""
"Mary E. Dicke",52497761769,-0.988409709693228,"WA",""
"Barbara J. Dickerson (BV)",53185129685,0.923172604971478,"TX",""
"Betty C. Dickey",53390173042,0.550678189096766,"AR",""
"Ray Dickhaner",3956000308,-0.259804397488727,"MO",""
"Clair E. Dickinson",2843950775,-0.1552966238536,"OH",""
"David Luren Dickinson",2843949380,0.319372474661336,"GA",""
"Heather Dickinson",29386450441,1.05542404264647,"IA",""
"Perry G. Dickinson",2843949494,-0.649125990721376,"OH",""
"Michael J. Dickman",26491690905,-1.44082268073326,"IL",""
"Edgar Warren Dickson",2658858152,-0.276360500075508,"SC",""
"Mel I. Dickstein",29175917309,NA,"MN",""
"Daniel J. Didier",30223946960,-0.263133632202992,"CA",""
"Catherine Mary Didomenico",53384176130,0.0704998497112722,"NY",""
"Hilton H. Dier, Jr.",3779475428,-1.70844715039601,"VT",""
"Kathleen O. Diesman",80223946646,-0.468618016428322,"CA",""
"Michael G. Dieterich",3249146534,-0.920594901792422,"IA",""
"Virginia M. Dietrich",53159094172,-0.563713270544186,"NJ",""
"John K. Dietz",3145072512,-0.707525387805336,"TX",""
"Kevin C. Anselm",3168119006,-0.0882168087294424,"OR",""
"Christopher A. Antcliff",3730276394,0.615230197424923,"TX",""
"Richard J. Dietz",3145072223,0.87459368582446,"WI",""
"Peter C. DiGangi (AV)",3475204586,-0.815813113274539,"MA",""
"Frank D. Dikranis",3779473411,-0.0408893977993967,"NY",""
"Dan B. Dildine (BV)",3779473187,-0.201560768870335,"MO",""
"Denver D. Dillard",2918987753,-0.985631948955358,"IA",""
"Stephen Louis A. Dillard (AV)",2918988070,0.691807960970477,"GA",""
"Daniel T. Dillon",3419174444,0.907292652876066,"WI",""
"Lawrence G. Dillon",2839942287,1.10299509281427,"GA",""
"Tom Dillon",28016770901,1.34676363348718,"GA",""
"Patricia M. DiMango",53748284579,-0.60984330090222,"NY",""
"Thomas M. Dimillo",3541209280,0.133895996040871,"NY",""
"Graydon W. Dimkoff",3779471349,1.03005176067892,"MI",""
"Jimmy N. Dimos",29135852937,0.811786699252038,"LA",""
"Jean W. DiMotto",53759329887,-0.107572196954786,"WI",""
"Patrick Dinkelacker",5201481251,0.884435020979797,"OH",""
"Richard H. Dinkins",29837369011,-0.778735341986301,"TN",""
"John DiNoto",3759343449,0.231149848055066,"NY",""
"Victor J. DiNubile, Jr.",3779469593,0.59822630644092,"PA",""
"Philip J. Dion Jr.",2784919983,0.738613710964372,"AZ",""
"James T. Anthony",2963002497,0.776764269367269,"PA",""
"Martin R. Dishowitz",3769413122,-0.895282484274805,"FL",""
"Daniel D. Diskey",3769412999,0.486333734679679,"FL",""
"John Ditsworth",3769411869,0.92175208772399,"AZ",""
"Sheila A. DiTullio",53156098779,-0.892934934973649,"NY",""
"Donna L. Dixon",53929828577,-0.100851463408423,"KY",""
"David Dixon Manweiler (AV)",3780516532,1.39698284311956,"ID",""
"Myra Hudson Dixon",53929826758,0.256807820022523,"GA",""
"W. McGregor Dixon, Jr.",3929825591,0.925019856856595,"OH",""
"Ramy I. Djerassi",2552807447,-0.601770939263912,"PA",""
"Geoffrey William Dlin",31636607695,-0.854941954619223,"PA",""
"Rupert A. Doan",3069031586,0.732915098947712,"OH",""
"John E. Dobogai, III",3769409225,1.23003117949984,"WI",""
"John E. Dobroth",30223944021,-0.995786634289625,"CA",""
"Beth Dobson",52443739345,-1.07208701017508,"ME",""
"Tommy R. Dobson",2443739503,0.0360059719054907,"AL",""
"James Nute Docter",3128061815,-1.03245808609877,"WA",""
"Joan Antonik",53164112495,0.231149848055066,"NY",""
"Frances L. Antonin",78639454167,-1.53601081172937,"NJ",""
"Bruce W. Dodds",29506927197,-1.53601081172937,"CA",""
"Donald J. Dodds",3164139385,-1.32423572930429,"MA",""
"Charles W. Dodson",2894969008,-0.706642748087996,"FL",""
"Lisa P. Dodson",52894969783,1.02431833273981,"MS",""
"Gordon L. Doerfer",3769407514,-0.753257733355174,"MA",""
"James Everett Doern",3769407354,NA,"NY",""
"James Doerty",3769407275,-1.18077366451048,"WA",""
"John P. Dohanich",3759341674,-0.428726321812883,"PA",""
"Eugene G. Doherty (BV)",2712879988,0.383206701354113,"IL",""
"Frances M. Doherty",52620842951,-0.602210485736163,"NV",""
"John Hatton Doherty",2620841592,-1.18996626695798,"WA",""
"Mary T. Doherty (BV)",52620841083,-0.0639071027135774,"IN",""
"Thomas P. Doherty",2620841862,0.247090532840723,"WI",""
"Gregory A. Dohi",30223943305,-0.483955127824475,"CA",""
"Edward J. Dolan",2402718746,-0.614526519446313,"CT",""
"John J. Dolan",2402719891,-1.10101745847372,"MA",""
"Timothy M. Dolan",2402718937,-0.918329415627106,"OR",""
"James P. Dollard, Jr.",30567012977,-0.620288259394711,"NY",""
"Mary Kim Dollard",52242627261,-0.485541490707472,"NY",""
"Richard A. Dollinger",3210127906,-1.02529144684829,"NY",""
"Robert Frank Dolph, Sr.",3474202223,0.170484323791941,"GA",""
"John E. Domalakes",3769405007,0.698329676466972,"PA",""
"Stephen Dombrink",3769404797,0.335403371848636,"CA",""
"William J. Domina",3769404358,-0.282399265695308,"WI",""
"Juan Carlos Dominguez",31440053032,-0.483955127824475,"CA",""
"Maria Dominguez",52330677522,-0.853474316060665,"NM",""
"John William Dommerich",30223942627,0.543984614105259,"FL",""
"Edward S. Domnarski",3769404044,-0.327882581568907,"CT",""
"H. Ronald Domnitz",3769404002,0.892656188162574,"CA",""
"James E. Don",2498760508,0.407297421449561,"AZ",""
"Gary Donahoe",2797931245,-0.639282754603166,"AZ",""
"Anna R. Anzalone",53299164918,0.149286466581015,"NY",""
"Mark D. Donahue",30223942501,-0.83190368797577,"OR",""
"M. Joseph Donald",2598821630,-0.872974739545768,"WI",""
"Barry M. Donalty",3759340827,0.6613645909182,"NY",""
"Richard W. Donato",3112057205,1.02999830554754,"AZ",""
"George J. Donegan",3347164164,1.03383501675603,"MO",""
"Thomas P. Donegan",3347164002,-0.978947740176863,"WI",""
"Charles J. Doneghy",3759328833,-0.555483305024271,"OH",""
"Beverly J. Doneker",53769402566,0.988477705511823,"PA",""
"J. Morgan Donelson",3223150384,1.09018914786787,"MO",""
"Michael A. Donio",3769402092,0.111441951586299,"NJ",""
"Ann Marie Donnelly",53094069502,-1.53601081172937,"NY",""
"Donal B. Donnelly",3094069226,-0.873444097045858,"CA",""
"James Donnelly",2644862471,0.983393263109412,"IL",""
"Michael P. Donnelly",2644861172,-0.332031826817617,"OH",""
"Robert T. Donnelly",2644860820,-0.869856931924103,"MO",""
" Michael B. Donner",30223941911,0.169359347283054,"CA",""
"Gene Donofrio",2509785808,-0.365510686293672,"OH",""
"Joseph Donofrio",2509785510,-1.00265272081035,"OH",""
"Pat M. Donofrio",5201487668,0.951811020736121,"MI",""
"Christine L. Donohue",53820442506,-0.564711453486594,"PA",""
"James Patrick Donohue",29235956389,-0.996145192282255,"WA",""
"Michael E. Donohue",2707885523,-1.42486931855677,"WA",""
"Mary Elizabeth Donovan",52839941842,0.739047152821136,"OH",""
"Paul F. Donovan (AV)",2839941530,0.358369659150363,"NH",""
"Thomas B. Donovan",2839940524,-1.40592190855512,"CA",""
"Kitty-Ann Van Doorninck",53769400673,-1.14850211544016,"WA",""
"Faye D'Opal",53759328700,-1.19117362669306,"CA",""
"Arthur J. Doran, Jr.",2392724941,NA,"NY",""
"B. Jeffrey Doran",2392724923,0.243485691620575,"TX",""
"Craig J. Doran",2392723974,0.482615929253041,"NY",""
"Robert J. Doran",2392724368,-0.810185143995279,"WA",""
"Timothy William Dore",26692354228,-1.18095183978296,"WA",""
"Jennifer R. Dorow",53491201017,1.2073052533285,"WI",""
"Julia L. Dorrian",54075310500,-0.712575658481045,"OH",""
"Joseph P. Dorsa",30503653505,-0.596030311663644,"NY",""
"Frederick D. Dorsey",2392705349,-1.53601081172937,"DC",""
"Thomas H. Dorwart",3529200616,1.12350274202193,"NE",""
"Douglas C. Dosson (BV)",3748289548,0.946005830979542,"MI",""
"Jeff L. Dotson",3177122099,-0.262372431178641,"KY",""
"Randy D. Doub",29075814829,0.792374589269673,"NC",""
"Richard P. Doucette",3223138790,-0.713628055297664,"CO",""
"Frank Dougherty",2687868196,-0.530723928463813,"CA",""
"Mary Dougherty",52687867640,-1.14250620658036,"NM",""
" Stephen J. Dougherty",2687867251,NA,"NY",""
"Nath C. Doughtie",3612214644,-1.15040208553273,"FL",""
"Richard L. Doughton",3527200771,-0.365823449967377,"NC",""
"Kenneth A. Douglas",2544800186,-0.430100350535269,"TX",""
"Robert Arthur Douglas, Jr.",2544801130,-1.11236784480203,"OH",""
"Wayne R. Douglas",2544800629,-0.318503177962163,"ME",""
"Willard H. Douglas, Jr.",4075307996,-1.25042816986447,"VA",""
"Lewis L. Douglass",30567010486,-0.533169358903723,"NY",""
"Orion L. Douglass",2229627184,1.27646945166053,"GA",""
"Wallace P. Douglass",2229626992,-0.509164197050425,"CA",""
"Mark D. Douple",3708241540,0.517798569553937,"PA",""
"Nick A. Dourbetas",30041752525,-0.263133632202992,"CA",""
"Charles Apotheker",3730273854,-0.445325118818707,"NY",""
"George F. Appel",3173115178,0.92538999586,"WA",""
"Robin Appel",80260155625,NA,"CA",""
"Marlin Jon Appelwick",5201524763,-1.14581336915462,"WA",""
"Charles A. Dow",2268633254,-0.908821490324836,"ME",""
"Dennis R. Dow",2268633180,NA,"MO",""
"Kathleen French Dow",52268632961,-0.395543870957914,"TX",""
"Donald W. Dowd",2561819657,-0.162231050194791,"TX",""
"Andrew H. Dowling",3280168176,0.574112008644365,"PA",""
"Deborah A. Dowling",53280168069,-0.720169789327182,"NY",""
"John C. Dowling",3280167842,0.472131237281613,"AL",""
"Michael Thomas Downes",5261776660,-0.883387830951904,"WA",""
"Robert B. Downes",29386445169,0.497775239453629,"AK",""
" James E. Downey",2290636965,0.166413445806778,"NY",""
"Marguerite D. Downing",52930992468,-0.657178890781608,"CA",""
"Robert D. Downing",26692349224,-0.105661245548459,"LA",""
"William Lansing Downing",2930992664,-1.20263803226947,"WA",""
"Doris L. Downs",52380698722,0.337897136805384,"GA",""
"Carol A. Doyle",52898969878,0.966567823852568,"IL",""
"Daniel J. Doyle",2653846020,0.484889311882882,"NY",""
"David T. Doyle",2653846764,-0.689153484574021,"MA",""
"Donald H. Doyle, Jr.",2898969462,-0.55327476511801,"CT",""
"James Timothy Doyle",2653847352,0.730802763904338,"IL",""
"John P. Doyle",30041752185,-0.468618016428322,"CA",""
"John R. Doyle, III",2653847286,-0.768179128608254,"VA",""
"John Timothy Doyle",2898968588,-1.34223896148624,"CA",""
"Richard H. Doyle",2653847013,-0.847499047532013,"IA",""
"Sara Lynn Doyle",53820442479,0.0991256547941093,"GA",""
"Theresa B. Doyle",52653846491,-1.27083519307863,"WA",""
"Timothy M. Doyle",2653847952,-0.973016796772676,"WI",""
"Barry C. Dozor",5724253266,0.332871886049852,"PA",""
"Walter F. Drag",3769394271,NA,"NY",""
"Joyce Ann Draganchuk",52887965732,-0.664971667909778,"MI",""
"Laura E. Drager",52339663339,NA,"NY",""
"Robert D. Drain",3274166559,-1.36188506816411,"NY",""
"Judd Thomas Drake",3159121224,0.751715350415454,"GA",""
"Maggie W. Drake",76491686352,-1.53601081172937,"AL",""
"Judy Preddy Draper",53074026494,-0.803784836188785,"MO",""
"William B. Draper, Jr.",30223938767,-0.251928747131269,"CA",""
"Thomas R. Appleton",3822473783,0.281462847080583,"IL",""
"Sherry Lee Applewhite",53245147844,0.745906905154299,"TX",""
"Ronald L. Abrams",4771177590,0.705862976299044,"MN",""
"Ruth I. Abrams",52452750886,-1.06293628786978,"MA",""
"Howland W. Abramson",2724891498,-0.623025421026417,"PA",""
"Andrea F. Dray",53469195335,0.724657837095685,"NC",""
"Janice P. Dreiling",53238137832,-0.731364804698768,"OK",""
"Allen G. Drescher",2294644040,-0.935258830304685,"OR",""
"James M. Drew",2368689766,-0.45483891272407,"IA",""
"Stephen Drew",5201492114,0.92044920009311,"CA",""
" Viola Sellers Drew",52368690053,0.574151796772642,"GA",""
"Deborah L. Drexler (BV)",52624848697,0.819332559633074,"OH",""
"David J. Dreyer",29175916641,-0.831018991377694,"IN",""
"Lee S. Dreyfus, Jr.",4980586006,0.926481654844351,"WI",""
"Douglas R. Driggers",2798924260,-0.793049423037059,"NM",""
"Monica Drinane",80503653253,-0.807854642579955,"NY",""
"Timothy S. Driscoll",2290642773,-0.903188308764054,"NY",""
"J. Charles Droege",4599004769,-0.659910931030415,"KS",""
" Dale A. Drozd",2613841743,-0.473211288247744,"CA",""
"Teresa Ann Drum",52863948319,1.0340987884998,"TX",""
"Mark A. Drummond (BV)",2291657636,0.626406289305275,"IL",""
"Dennis C. Drury",2703867059,-0.349915372357455,"MI",""
"Timothy J. Drury",2703867249,NA,"NY",""
"Diane M. Druzinski",53759337692,-0.66449254635698,"MI",""
"Kevin G. Dubay",2242627016,-0.822757911238412,"CT",""
"Gloria Dubberly",53769386736,0.884337220257989,"GA",""
"Peter A. Dubensky",3769386574,-0.678981983444154,"FL",""
"Robert Duber, II",3769386543,-1.0866028170209,"AZ",""
"Alan S. Apte",3598216599,0.743975708713477,"FL",""
"Chester Apy",3730273266,0.610806302503981,"NJ",""
"Rosemarie E. Aquilina",53717248867,0.501061137948529,"MI",""
"Gus Aragon, Jr.",3223158354,0.665896412918853,"AZ",""
"Robert A. Aragon",3223158419,-0.776785917244809,"NM",""
"Akemi D. Arakaki",52937984840,-0.675878938570722,"CA",""
"Richard H. DuBois",2562815538,-0.846513743375349,"CA",""
"Willie B. DuBose",2983001114,1.2020826886242,"TX",""
"Alice B. Dubow",53299166791,-0.588455269649074,"PA",""
"Susan Alyce Dubuisson",53343167669,-1.17332011185063,"WA",""
"Joan Elizabeth DuBuque",53325167785,-1.24393596457867,"WA",""
"H. Richard Duden, III",3748291937,-0.485447419301504,"MD",""
"Joseph S. Dueker",2755908016,-0.301866458484157,"MO",""
"Timothy J. Dufficy",30503653122,-0.565961690640734,"NY",""
"Theodore R. Duffield",2739895415,1.06259393950947,"TX",""
"Arthur S. Duffy, Jr.",30567007695,-0.620288259394711,"NY",""
"Veronica L. Duffy",52757906074,-0.561517519951045,"SD",""
"Edward A. Dufresne, Jr.",3140092048,1.11258047888135,"LA",""
"Mary S. DuFresne",80147783322,-1.53601081172937,"MN",""
"Leah Austing Dugan",52621838726,0.793361909215203,"OH",""
"Robert N. Dugan",2621838017,0.395774199360178,"MD",""
" Timothy G. Dugan",2621838004,0.575827772397735,"WI",""
"F. Lee Duggan, Jr.",30918706068,0.528106677165959,"TX",""
"W. Dennis Duggan",2808931642,NA,"NY",""
"Melvin K. Duke",3160115621,0.929395279542928,"KY",""
"Missy McJunkins Duke",53160115838,-0.392866488692548,"AR",""
" W. Russell Duke, Jr.",3160116149,-0.126826853309875,"NC",""
"Marvin H. Dukes, III (BV)",3820444806,0.914854656555905,"SC",""
"Robert A. Dukes",30223936323,-0.47245229427736,"CA",""
"Tim A. Duket",3769382258,0.59773359527823,"WI",""
"Gene L. Dulaney",3259175042,0.985603351125329,"TX",""
"Patrick Ridgeway Duley",3396180959,0.0869800880182549,"MD",""
"Brian M. Arax (BV)",3704244404,0.781386065514168,"CA",""
"Vincent L. Dulweber",3759336540,1.08304342000549,"TX",""
"Bonnie M. Dumanis (AV)",53185128177,-0.00865443636368695,"CA",""
"Paul F. Dumas",3334161621,0.956535689916655,"AR",""
"Gary Robert Dumm",2822935280,-0.868433386536252,"OH",""
"W. Hunt Dumont",2624838321,0.523475675264846,"NJ",""
"Roger W. Dunaway, Jr.",30223936058,1.09067431799937,"GA",""
"C. W. Duncan, Jr.",2897971250,0.619659312002864,"TX",""
"Daniel A. Duncan",2897971222,0.181858273788667,"KS",""
"David K. Duncan",2601829587,-0.637194822312412,"AZ",""
"David R. Duncan",2897971082,0.980560282934848,"SC",""
"M. Kathleen Duncan",52897969290,-1.21687040415166,"NJ",""
"Rebecca A. Duncan",52897968986,-1.00839840611614,"OR",""
"Sally Schneider Duncan",52897968689,-1.0067810624624,"AZ",""
" Harvey Aaron Dunham",3159118681,0.964068143479559,"WA",""
"Marvin H. Dunkum",3598213391,0.508166258360972,"VA",""
"Robert F. Dunlap",2644852106,0.92175208772399,"TX",""
"Michael E. Dunlavey",3327169013,0.564581293281166,"PA",""
"Boyd W. Dunn, (P.C.) (BV)",3306165697,0.932752527200113,"AZ",""
"James R. Dunn",30196878986,-0.47519106416953,"CA",""
"Leslie A. Dunn",2623852490,-0.69266868618085,"CA",""
